FirstFlrSFLog,SecondFlrSF,ThreeSsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivAreaLog,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotAreaLog,LotConfig,LotFrontageLog,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SalePriceLog,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
6.593044534142437,0,0,None,2,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,270,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,CBlock,1,Maj2,0,0,None,None,None,None,1935,6.593044534142437,0,GasA,Gd,1Story,711,1,TA,Lvl,Gtl,8.326274787396764,Inside,4.04305126783455,IR1,0,30,RL,0,None,None,0,7,BrkSide,0,6,3,N,0,None,CompShg,Gable,Normal,10.859018228147887,WD,0,Pave,5,270,AllPub,0,1935,2003,2008
6.756932389247553,319,0,Pave,2,1Fam,TA,Mn,0,0,Unf,Unf,0,0,TA,859,Y,Norm,Norm,SBrkr,98,TA,TA,MetalSd,MetalSd,None,None,0,Stone,1,Typ,384,1,TA,RFn,TA,Detchd,1964,7.072421900537371,0,GasA,Gd,1_5Fin,712,1,TA,HLS,Mod,9.072571442231286,Inside,4.204692619390966,Reg,0,50,all,0,None,None,0,1,IDOTRR,0,7,4,N,0,None,CompShg,Gable,Abnorml,11.54031687156214,WD,0,Pave,7,859,AllPub,68,1900,1950,2010
7.113956109566034,0,0,None,2,TwnhsE,TA,Mn,767,0,GLQ,Unf,1,0,Gd,461,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,None,Gd,1,PConc,2,Typ,472,2,TA,Fin,TA,Attchd,1988,7.113956109566034,0,GasA,Gd,1Story,713,1,Gd,HLS,Gtl,8.449342524508063,Inside,3.713572066704308,IR1,0,120,RL,0,None,None,0,10,StoneBr,120,5,8,Y,0,None,CompShg,Gable,Normal,12.149507585033072,WD,0,Pave,5,1228,AllPub,168,1988,1989,2008
6.8679744089702925,0,0,None,3,2fmCon,TA,Av,789,0,ALQ,Unf,1,0,TA,171,N,RRAn,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,1,Typ,576,2,TA,Unf,TA,Detchd,1970,6.8679744089702925,0,GasW,TA,1Story,714,1,TA,Lvl,Gtl,9.197660318818809,Inside,4.110873864173311,Reg,0,190,RL,160,BrkFace,None,0,5,BrkSide,288,5,4,Y,0,None,CompShg,Gable,Normal,11.767575435251748,WD,0,Pave,6,960,AllPub,0,1970,1970,2006
6.587550014824796,754,0,None,3,1Fam,TA,No,533,0,GLQ,Unf,0,0,TA,192,Y,RRAe,Norm,SBrkr,0,TA,Gd,HdBoard,Plywood,None,None,0,CBlock,2,Typ,475,2,TA,RFn,TA,Attchd,1976,7.299797366758161,1,GasA,Ex,2Story,715,1,Gd,Lvl,Gtl,9.511777409660299,CulDSac,3.9318256327243257,IR1,0,60,RL,289,BrkFace,None,0,3,Sawyer,44,8,6,Y,0,None,CompShg,Gable,Normal,11.779136168550774,WD,0,Pave,6,725,AllPub,0,1976,2005,2010
7.208600337960199,0,0,None,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1064,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,TA,1,CBlock,2,Typ,478,2,TA,RFn,TA,Attchd,1974,7.208600337960199,0,GasA,TA,1Story,716,1,TA,Lvl,Gtl,9.224341891611996,Inside,4.3694478524670215,Reg,0,20,RL,174,BrkFace,None,0,8,NWAmes,0,5,6,Y,0,None,CompShg,Hip,Normal,12.013706813470414,WD,0,Pave,7,1064,AllPub,0,1974,1974,2009
7.3632795869630385,978,0,Grvl,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,718,Y,Norm,Norm,SBrkr,143,Gd,TA,WdSdng,VinylSd,None,None,0,BrkTil,1,Typ,704,2,TA,Unf,TA,Detchd,1996,7.845807502637805,1,GasA,Ex,2Story,717,1,TA,Bnk,Gtl,9.287394001418473,Inside,4.110873864173311,Reg,0,70,RM,0,None,None,0,7,OldTown,48,8,7,P,0,None,CompShg,Gable,Normal,11.979805470779858,WD,0,Pave,8,718,AllPub,0,1890,1998,2007
7.072421900537371,0,0,None,3,1Fam,TA,No,1084,0,BLQ,Unf,0,1,Gd,92,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,Fa,1,CBlock,1,Typ,439,2,TA,Unf,TA,Attchd,1973,7.072421900537371,1,GasA,Gd,1Story,718,1,Gd,Lvl,Gtl,9.210440366976517,Inside,4.394449154672439,Reg,0,20,RL,0,None,None,0,11,NWAmes,0,6,5,Y,0,None,CompShg,Gable,Normal,11.964007453736912,WD,0,Pave,5,1176,AllPub,224,1973,2000,2008
7.189922170745808,1093,0,None,3,1Fam,TA,Gd,1173,0,GLQ,Unf,1,0,Gd,138,Y,Norm,Norm,SBrkr,216,TA,Gd,WdSdng,ImStucc,None,TA,1,PConc,2,Typ,983,3,TA,RFn,TA,Attchd,1993,7.791109510610028,1,GasA,Ex,2Story,719,1,Gd,Lvl,Gtl,9.26321741157695,Inside,4.574710978503383,Reg,0,60,RL,651,BrkFace,None,0,8,NoRidge,154,5,7,Y,0,None,CompShg,Hip,Normal,12.739640688812674,WD,0,Pave,9,1311,AllPub,250,1993,1994,2008
6.879355804460439,0,0,None,3,1Fam,TA,Gd,523,0,ALQ,Unf,0,0,Gd,448,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,None,Po,1,CBlock,1,Typ,300,1,TA,Unf,TA,Attchd,1969,6.879355804460439,1,GasA,TA,1Story,720,1,TA,Lvl,Gtl,9.202409001649903,Inside,4.248495242049359,IR1,0,20,RL,0,None,None,0,5,CollgCr,0,6,5,Y,0,None,CompShg,Gable,Normal,11.763691965388299,WD,0,Pave,5,971,AllPub,0,1969,1969,2006
7.463363045520021,0,0,None,2,1Fam,TA,Gd,1148,0,GLQ,Unf,1,0,Gd,594,Y,Norm,Norm,SBrkr,234,TA,Gd,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,564,2,TA,RFn,TA,Attchd,1985,7.463363045520021,0,GasA,TA,1Story,721,1,Gd,Low,Mod,8.789355452209982,CulDSac,3.9318256327243257,IR1,0,120,RL,0,None,None,0,12,StoneBr,28,5,8,Y,0,None,CompShg,Gable,Normal,12.524530013005734,WD,0,Pave,5,1742,AllPub,114,1985,1985,2006
6.744059186311348,0,0,None,1,TwnhsE,TA,Av,662,0,GLQ,Unf,1,0,Gd,186,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,1,Typ,420,2,TA,RFn,TA,Attchd,2004,6.744059186311348,0,GasA,Ex,1Story,722,1,Gd,Lvl,Gtl,8.395477432732141,Inside,4.189654742026425,Reg,0,120,RM,169,BrkFace,None,0,5,CollgCr,0,5,6,Y,0,None,CompShg,Gable,Normal,11.870606902224587,WD,0,Pave,3,848,AllPub,160,2004,2004,2010
6.762729506931879,0,0,None,3,1Fam,TA,No,191,0,ALQ,Unf,0,0,TA,673,Y,Norm,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,463,2,TA,Unf,TA,Detchd,1994,6.762729506931879,0,GasA,Ex,1Story,723,1,TA,Lvl,Gtl,9.002208578282412,Inside,4.2626798770413155,Reg,0,20,RL,0,None,None,0,7,NAmes,0,7,4,Y,0,None,CompShg,Gable,Normal,11.732069026983156,WD,0,Pave,5,864,AllPub,0,1970,1970,2009
6.905753276311464,473,0,None,4,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,941,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,None,0,PConc,2,Typ,548,1,TA,Unf,TA,Detchd,1958,7.293697720601438,0,GasA,Ex,1_5Fin,724,1,TA,Lvl,Gtl,9.00859131751613,Inside,4.110873864173311,Reg,0,50,RL,0,None,None,0,5,Edwards,0,6,4,Y,0,None,CompShg,Gable,Normal,11.813037464800539,WD,156,Pave,7,941,AllPub,0,1954,1972,2008
7.4377951216719325,0,0,None,3,1Fam,TA,No,1234,0,GLQ,Unf,1,0,Ex,464,Y,Norm,Norm,SBrkr,0,TA,Ex,CemntBd,CmentBd,None,Gd,1,PConc,2,Typ,768,3,TA,Fin,TA,Attchd,2007,7.4377951216719325,0,GasA,Ex,1Story,725,1,Ex,Lvl,Gtl,9.494541392591309,Inside,4.465908118654584,IR1,0,20,RL,340,Stone,None,0,2,Edwards,64,5,9,Y,0,None,CompShg,Hip,Normal,12.676079399771027,WD,0,Pave,8,1698,AllPub,327,2007,2008,2009
6.762729506931879,0,0,None,3,1Fam,TA,No,375,239,ALQ,BLQ,0,0,TA,250,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,None,None,0,CBlock,1,Typ,660,2,TA,Unf,TA,Detchd,1989,6.762729506931879,0,GasA,TA,1Story,726,1,Gd,Lvl,Gtl,8.848078421168667,Inside,4.110873864173311,Reg,0,20,RL,0,None,Shed,500,11,NAmes,0,6,4,Y,0,None,CompShg,Gable,Normal,11.699413330633599,WD,0,Pave,5,864,AllPub,96,1970,1970,2009
7.427144133408616,0,182,None,3,1Fam,TA,No,808,0,GLQ,Unf,1,0,Gd,72,Y,Norm,Norm,SBrkr,0,Gd,Gd,WdSdng,Plywood,None,Gd,1,CBlock,2,Typ,540,2,TA,Fin,TA,Attchd,1988,7.427144133408616,0,GasA,Ex,1Story,727,1,Gd,Lvl,Gtl,9.984883190740122,Corner,4.532599493153256,IR1,0,20,RL,260,BrkFace,None,0,12,Crawfor,44,9,6,Y,0,None,CompShg,Hip,Normal,12.310437165348775,WD,0,Pave,5,880,AllPub,292,1988,2007,2009
7.117205503164344,0,0,None,2,1Fam,TA,Av,724,0,GLQ,Unf,1,0,Gd,508,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,632,2,TA,RFn,TA,Attchd,2007,7.117205503164344,0,GasA,Ex,1Story,728,1,Gd,Lvl,Gtl,8.897682313454224,Inside,4.174387269895637,Reg,0,20,RL,82,Stone,None,0,2,CollgCr,0,5,7,Y,0,None,CompShg,Gable,Normal,12.178192583415596,WD,0,Pave,6,1232,AllPub,132,2007,2007,2009
7.482681828154651,0,0,None,4,Duplex,TA,No,0,0,Unf,Unf,1,0,TA,1584,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,CBlock,2,Typ,888,3,TA,Unf,TA,Detchd,1968,7.482681828154651,0,GasA,TA,1Story,729,2,TA,Lvl,Gtl,9.348013177101256,Corner,4.454347296253507,Reg,0,90,RL,95,BrkFace,None,0,7,NAmes,25,5,5,Y,0,None,CompShg,Gable,Abnorml,11.608244735642321,COD,0,Pave,9,1584,AllPub,0,1958,1958,2009
6.744059186311348,0,0,Grvl,2,1Fam,TA,No,152,0,BLQ,Unf,0,0,TA,628,Y,Norm,Norm,FuseA,112,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,539,2,TA,Unf,TA,Detchd,1962,7.097548850614793,0,GasA,TA,1_5Fin,730,1,TA,Lvl,Gtl,8.738895704934043,Inside,3.970291913552122,Reg,360,30,RM,0,None,None,0,1,IDOTRR,23,5,4,Y,0,None,CompShg,Gable,Normal,11.542493975902508,WD,0,Pave,5,780,AllPub,0,1925,1950,2009
7.388327859577107,0,0,None,2,TwnhsE,TA,No,1180,0,GLQ,Unf,1,0,Gd,415,Y,Norm,Norm,SBrkr,0,TA,Gd,CemntBd,CmentBd,None,TA,1,PConc,2,Typ,608,2,TA,RFn,TA,Attchd,1995,7.388327859577107,0,GasA,Ex,1Story,731,1,Gd,Lvl,Gtl,8.592300663903043,Inside,3.6888794541139363,IR1,0,120,RL,0,None,None,0,3,StoneBr,152,5,8,Y,0,None,CompShg,Gable,Normal,12.373707715234994,WD,0,Pave,5,1595,AllPub,237,1995,1996,2010
7.044905117129371,0,0,None,3,1Fam,TA,Av,786,0,GLQ,Unf,1,0,Ex,82,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,438,2,TA,Fin,TA,Attchd,2003,7.044905117129371,0,GasA,Ex,SLvl,732,1,Gd,Lvl,Gtl,9.16858043772795,Corner,4.30406509320417,IR1,0,80,RL,442,BrkFace,None,0,5,Timber,22,5,7,Y,0,None,CompShg,Gable,Normal,12.141539457711714,WD,0,Pave,6,868,AllPub,160,2003,2003,2007
7.050989447068045,878,0,None,3,1Fam,TA,Av,252,0,ALQ,Unf,0,0,Gd,901,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,541,2,TA,Fin,TA,Attchd,1998,7.616775808698373,1,GasA,Ex,2Story,733,1,Gd,Lvl,Gtl,9.341807134718488,Inside,4.330733340286331,IR1,0,60,RL,202,BrkFace,None,0,7,CollgCr,84,5,7,Y,0,None,CompShg,Gable,Normal,12.312686874960354,WD,0,Pave,8,1153,AllPub,192,1998,1999,2008
7.0431599159883405,0,0,None,3,1Fam,TA,No,594,0,BLQ,Unf,1,0,TA,270,Y,Feedr,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,GdWo,TA,1,CBlock,1,Typ,264,1,TA,RFn,TA,Attchd,1961,7.0431599159883405,0,GasA,Ex,1Story,734,1,TA,Lvl,Gtl,9.210440366976517,Corner,4.394449154672439,Reg,0,20,RL,0,None,Shed,400,3,Sawyer,0,6,5,Y,0,None,CompShg,Hip,Normal,11.786008995353765,WD,0,Pave,6,864,AllPub,165,1961,1983,2009
6.855408798609928,0,0,None,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,948,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,None,0,PConc,1,Typ,300,1,TA,Unf,TA,Attchd,1968,6.855408798609928,0,GasA,TA,1Story,735,1,TA,Lvl,Gtl,9.102643796520809,Corner,4.532599493153256,IR1,0,20,RL,0,None,None,0,5,Sawyer,0,5,5,Y,0,None,CompShg,Gable,Family,11.58989576532275,WD,0,Pave,6,948,AllPub,147,1968,1968,2007
6.78105762593618,888,0,None,2,1Fam,TA,Mn,390,0,Rec,Unf,0,0,Gd,490,N,Norm,Norm,SBrkr,0,TA,TA,WdSdng,WdSdng,None,TA,2,BrkTil,1,Typ,320,2,TA,Unf,TA,Detchd,1914,7.478169694159785,1,GasW,Fa,2_5Unf,736,1,TA,Lvl,Gtl,9.287394001418473,Inside,4.110873864173311,Reg,0,75,RM,0,None,None,0,10,OldTown,341,7,7,N,0,None,CompShg,Gable,Normal,12.001511614739405,WD,0,Pave,6,880,AllPub,0,1914,1970,2006
6.947937068614969,0,0,None,2,Duplex,None,None,0,0,None,None,0,0,None,0,N,Norm,Norm,FuseF,0,TA,TA,Stucco,Stone,None,None,0,CBlock,2,Typ,400,2,TA,Unf,TA,Detchd,1949,6.947937068614969,0,GasA,Gd,1Story,737,2,TA,Lvl,Gtl,9.053101595549691,Inside,4.110873864173311,Reg,0,90,RL,0,None,None,0,7,NAmes,0,4,3,Y,0,None,CompShg,Gable,Normal,11.445727410406752,WD,0,Pave,6,0,AllPub,0,1950,1950,2006
6.804614520062624,900,0,None,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,893,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,800,3,TA,Fin,TA,Attchd,2005,7.496652438168283,1,GasA,Ex,2Story,738,1,Gd,HLS,Gtl,9.25569607369698,CulDSac,4.290459441148391,IR1,0,60,RL,0,None,None,0,6,Gilbert,116,5,8,Y,0,None,CompShg,Gable,Normal,12.3879816172226,WD,0,Pave,8,893,AllPub,0,2005,2005,2006
7.0909098220799835,0,0,None,3,Duplex,Gd,Gd,1200,0,GLQ,Unf,3,0,Gd,0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,None,0,CBlock,3,Typ,0,0,None,None,None,None,1987,7.0909098220799835,0,GasA,TA,1Story,739,1,TA,Lvl,Gtl,9.287394001418473,Inside,4.110873864173311,Reg,0,90,RL,0,None,None,0,3,Edwards,0,5,5,Y,0,None,CompShg,Gable,Alloca,12.095146671399466,WD,0,Pave,5,1200,AllPub,120,1987,1988,2009
6.762729506931879,864,0,None,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,864,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,572,2,TA,RFn,TA,Attchd,2004,7.455298485683291,1,GasA,Ex,2Story,740,1,Gd,Lvl,Gtl,9.139273923542323,Inside,4.189654742026425,IR1,0,60,RL,0,None,None,0,4,CollgCr,56,5,7,Y,0,None,CompShg,Gable,Normal,12.154784614286667,WD,0,Pave,7,864,AllPub,187,2004,2004,2009
6.645090969505644,664,0,Grvl,2,1Fam,Fa,No,0,0,Unf,Unf,0,0,Fa,264,Y,Norm,Norm,SBrkr,112,Gd,TA,WdSdng,WdShng,GdPrv,None,0,BrkTil,2,Typ,360,2,Gd,Unf,TA,Detchd,1910,7.267525427828172,0,GasA,Ex,2Story,741,1,TA,Lvl,Gtl,9.169622538697624,Inside,4.110873864173311,Reg,0,70,RM,0,None,None,0,5,OldTown,0,7,5,Y,0,None,CompShg,Gable,Abnorml,11.790564777297387,WD,0,Pave,7,264,AllPub,270,1910,2002,2007
6.816735880594968,0,0,None,3,1Fam,TA,Mn,832,0,GLQ,Unf,1,1,TA,80,Y,Feedr,Norm,SBrkr,0,Gd,TA,HdBoard,HdBoard,GdPrv,None,0,CBlock,1,Typ,288,1,TA,Unf,TA,Detchd,1962,6.816735880594968,0,GasA,Gd,1Story,742,1,Gd,Lvl,Gtl,8.820108644508608,Inside,4.189654742026425,IR1,0,20,RL,0,None,None,0,5,Sawyer,0,8,6,Y,0,None,CompShg,Hip,Normal,11.863589378812122,WD,0,Pave,5,912,AllPub,168,1961,1996,2008
7.2078598714324755,0,0,None,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1349,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,GdPrv,None,0,PConc,2,Typ,539,2,TA,Unf,TA,Attchd,2000,7.2078598714324755,0,GasA,Ex,1Story,743,1,TA,Lvl,Gtl,9.042040056544483,Inside,4.189654742026425,Reg,0,20,RL,108,BrkFace,None,0,12,SawyerW,55,5,7,Y,0,None,CompShg,Gable,Normal,12.095146671399466,WD,0,Pave,6,1349,AllPub,120,2000,2001,2007
7.289610521451167,0,0,None,3,1Fam,TA,Av,444,0,ALQ,Unf,0,1,Gd,76,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,TA,1,CBlock,2,Min2,480,2,TA,RFn,TA,Attchd,1997,7.289610521451167,0,GasA,Ex,SLvl,744,1,TA,Lvl,Gtl,9.46397433028839,Inside,4.2626798770413155,IR1,0,80,RL,0,None,None,0,10,Sawyer,0,6,5,Y,0,None,CompShg,Gable,Normal,12.07254696717504,WD,100,Pave,6,520,AllPub,302,1963,1999,2009
7.198931240688173,0,168,None,2,TwnhsE,TA,No,733,0,GLQ,Unf,1,0,Gd,604,Y,Norm,Norm,SBrkr,70,TA,Gd,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,462,2,TA,RFn,TA,Attchd,1993,7.198931240688173,0,GasA,Gd,1Story,745,1,Gd,HLS,Gtl,8.593413217327646,Inside,3.7376696182833684,IR1,0,120,RL,0,None,None,0,10,StoneBr,0,5,8,Y,0,None,CompShg,Gable,Normal,12.100717685412471,WD,0,Pave,5,1337,AllPub,96,1993,1993,2008
7.069874128458572,1540,0,None,4,1Fam,Gd,No,575,80,GLQ,ALQ,0,1,TA,487,Y,Norm,Norm,SBrkr,0,Gd,Ex,VinylSd,VinylSd,None,TA,2,CBlock,3,Typ,831,2,TA,Fin,TA,BuiltIn,1994,7.906915488678587,1,GasA,Ex,2Story,746,1,Gd,Lvl,Gtl,9.100971834920818,Inside,4.276666119016055,IR1,0,60,RL,289,BrkFace,None,0,7,NWAmes,204,9,8,Y,0,None,CompShg,Hip,Normal,12.61087420020211,WD,0,Pave,11,1142,AllPub,0,1976,1996,2008
6.8885724595653635,1276,0,None,4,1Fam,TA,No,300,0,GLQ,Unf,0,0,Gd,652,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,554,2,TA,Fin,TA,BuiltIn,2000,7.721791776817535,1,GasA,Ex,2Story,747,1,Gd,Lvl,Gtl,9.082052351674651,Inside,4.276666119016055,IR1,0,60,RL,0,None,None,0,4,Gilbert,54,5,7,Y,0,None,CompShg,Gable,Normal,12.371591321286905,WD,0,Pave,8,952,AllPub,224,2000,2000,2009
7.186144304522325,1320,0,Pave,4,1Fam,Fa,No,0,0,Unf,Unf,0,0,TA,1240,N,Norm,Norm,SBrkr,386,TA,Gd,Stucco,Stucco,None,Gd,1,Stone,1,Typ,864,4,TA,Unf,TA,Detchd,1950,7.878912912297133,1,GasW,TA,2Story,748,1,Gd,Lvl,Gtl,9.367429587218957,Corner,4.189654742026425,IR1,0,70,RM,0,None,None,0,5,OldTown,0,7,7,N,0,None,CompShg,Mansard,Normal,12.491176396967154,WD,0,Pave,8,1240,AllPub,181,1880,2003,2009
7.450660796211539,0,0,None,3,1Fam,TA,No,919,0,GLQ,Unf,1,0,Gd,801,Y,Norm,Norm,SBrkr,154,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,527,2,TA,Fin,TA,Attchd,1996,7.450660796211539,0,GasA,Ex,1Story,749,1,Gd,Lvl,Gtl,9.268043082104471,Inside,4.0943445622221,IR1,0,20,RL,338,BrkFace,None,0,3,NoRidge,56,5,7,Y,0,None,CompShg,Hip,Normal,12.469978029554953,WD,0,Pave,7,1720,AllPub,240,1996,1996,2010
6.9930151229329605,441,0,None,4,1Fam,None,None,0,0,None,None,0,0,None,0,N,Norm,Norm,FuseF,185,TA,TA,WdShing,WdShng,None,None,0,Slab,2,Mod,240,1,TA,Unf,TA,Detchd,1945,7.333023014386481,0,Wall,TA,1_5Fin,750,1,TA,Lvl,Gtl,9.036701015565063,Inside,3.9318256327243257,Reg,0,50,RL,0,None,None,0,4,Edwards,0,3,4,N,0,None,CompShg,Gable,Normal,11.49273296168228,WD,0,Pave,9,0,AllPub,92,1945,1950,2009
6.675823221634848,348,0,Grvl,3,1Fam,Fa,No,0,0,Unf,Unf,0,0,TA,576,Y,Norm,Norm,SBrkr,0,TA,TA,WdSdng,WdSdng,None,None,0,BrkTil,1,Min2,0,0,None,None,None,None,1910,7.039660349862076,0,GasA,Gd,1_5Fin,751,1,TA,Lvl,Gtl,9.082620630373812,Corner,4.02535169073515,Reg,0,50,RM,0,None,None,0,6,OldTown,160,7,4,N,0,None,CompShg,Gable,Normal,11.477308649967686,WD,0,Pave,7,576,AllPub,0,1910,2004,2010
6.493753839851686,660,0,None,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,660,Y,RRAn,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,400,2,TA,Fin,TA,Attchd,2003,7.186144304522325,1,GasA,Ex,2Story,752,1,Gd,Lvl,Gtl,8.955577146281511,Inside,4.189654742026425,Reg,0,60,RL,0,None,None,0,8,Gilbert,48,5,7,Y,0,None,CompShg,Gable,Normal,11.995357787034976,WD,0,Pave,6,660,AllPub,0,2003,2003,2007
7.3098814858247865,0,0,None,3,1Fam,TA,Gd,1200,0,GLQ,Unf,1,0,Gd,279,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,576,2,TA,RFn,TA,Attchd,1997,7.3098814858247865,0,GasA,Ex,1Story,753,1,Gd,Lvl,Gtl,9.13097243659261,Inside,4.382026634673881,IR1,0,20,RL,0,None,None,0,7,CollgCr,27,5,6,Y,0,None,CompShg,Gable,Normal,12.28765724080691,WD,0,Pave,6,1479,AllPub,168,1997,1997,2006
6.946013991099227,1060,0,None,3,1Fam,TA,Mn,0,0,Unf,Unf,0,0,Gd,1030,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,878,3,TA,RFn,TA,Attchd,2005,7.649216319820633,1,GasA,Gd,2Story,754,1,Ex,Lvl,Gtl,9.234154550075438,Inside,4.394449154672439,Reg,0,60,RL,178,BrkFace,None,0,3,NridgHt,52,5,8,Y,0,None,CompShg,Gable,Normal,12.526346537332584,WD,0,Pave,8,1030,AllPub,192,2005,2005,2006
6.934397209928558,0,0,None,3,1Fam,TA,No,439,472,GLQ,LwQ,1,0,TA,115,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,None,0,CBlock,1,Typ,440,2,TA,RFn,TA,Detchd,1969,6.934397209928558,0,GasA,Gd,1Story,755,1,Gd,Lvl,Gtl,8.97853441008332,Inside,4.127134385045092,Reg,0,20,RL,0,None,None,0,7,NAmes,48,8,6,Y,0,None,CompShg,Gable,Normal,11.957617696467539,WD,0,Pave,5,1026,AllPub,171,1969,2005,2009
6.610696044717759,729,0,Pave,3,TwnhsE,TA,No,381,0,GLQ,Unf,0,0,Gd,348,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,None,0,PConc,2,Typ,440,2,TA,Unf,TA,Detchd,1999,7.294377299288821,1,GasA,Gd,2Story,756,1,TA,Lvl,Gtl,8.080546965824498,Inside,3.5553480614894135,Reg,0,160,FV,894,BrkFace,None,0,3,Somerst,24,5,6,Y,0,None,CompShg,Gable,Normal,12.058158312538197,WD,0,Pave,6,729,AllPub,0,1999,1999,2009
6.7650389767805414,902,0,None,3,1Fam,TA,Av,20,0,GLQ,Unf,0,0,Gd,846,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,578,2,TA,RFn,TA,Attchd,2007,7.478169694159785,1,GasA,Ex,2Story,757,1,Gd,Lvl,Gtl,9.284519770150434,Inside,4.23410650459726,IR1,0,60,RL,0,None,None,0,4,CollgCr,105,5,8,Y,0,None,CompShg,Gable,Normal,12.264346270624157,WD,0,Pave,7,866,AllPub,144,2007,2007,2009
6.511745329644728,714,0,None,3,1Fam,TA,Mn,438,0,Rec,Unf,0,0,TA,234,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,GdPrv,TA,1,CBlock,2,Typ,440,2,TA,Fin,TA,Attchd,1978,7.234898420314831,1,GasA,TA,2Story,758,1,TA,Lvl,Gtl,9.360224821513475,CulDSac,3.9318256327243257,IR1,0,60,RL,328,BrkCmn,None,0,4,Sawyer,0,5,6,Y,0,None,CompShg,Hip,Abnorml,11.97603664577121,WD,0,Pave,6,672,AllPub,335,1978,1978,2010
